id,zone_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
481,19,2005,12,26,70387.90649,69894.71835,68601.14884,67300.81203,69746.98522,79035.72715,90788.45508,90603.82385,90250.22005,88860.35867,81693.50562,77284.2001,74112.81204,72822.48037,71068.80266,71305.41912,75974.9312,85845.90467,93756.73923,96598.28138,97750.78564,96993.34995,90875.36595,83710.26362
482,20,2005,12,26,79589.84867,77294.99732,77116.60141,75909.04735,78744.12193,87875.06343,97083.85288,102290.5015,101066.6683,100675.4499,97335.95305,96046.6578,94431.16068,93798.07354,93211.2337,93104.09704,96062.93638,101514.1728,105485.7696,106160.3557,106901.755,104289.5665,97255.21288,89896.02717
483,21,2005,12,26,1420702.711,1402219.315,1400302.866,1398134.178,1443102.713,1569815.906,1753775.268,1826593.091,1841820.108,1819820.075,1747517.936,1708821.977,1665127.811,1648220.394,1640752.409,1656704.616,1707080.908,1822454.393,1891762.361,1914825.083,1925195.237,1880193.505,1758848.954,1632327.184
484,1,2005,12,27,18754.49632,19099.07753,19467.02793,19890.65989,20212.97818,22552.36394,25278.6376,26021.91226,25883.73523,23920.43634,21447.93711,20454.79016,19144.0721,17819.70789,17696.0533,17369.61691,18003.0073,20721.3407,23094.2591,23984.0838,25338.14969,24771.05148,22794.77724,21216.96605
485,2,2005,12,27,162885.1597,161746.0135,161746.5611,162306.1417,168239.2007,184047.7738,201930.033,208628.0092,212305.3685,205955.2909,196497.6368,193382.7024,187270.1622,182386.9648,181489.5377,180963.8311,185248.2058,195511.6794,203576.2298,208417.7168,211725.7409,205478.4016,192665.4801,182053.8193
486,3,2005,12,27,176386.4365,174893.0733,174798.6014,176004.1832,181960.3379,199113.9085,217516.1541,225002.9436,229084.5239,222753.7889,211907.7638,208871.9194,202392.5573,197274.1969,196070.7971,195633.423,200054.0605,211190.5213,220065.0213,224913.3418,229117.3123,221712.2315,208087.1611,196565.5645
487,4,2005,12,27,495.3575209,485.4632013,482.221513,486.030901,497.9445294,561.3038418,627.3832139,644.9342976,654.8589524,623.1195527,599.120864,579.0625722,557.9467993,528.2940665,525.0875543,520.4768464,558.2861258,640.2853446,678.7900729,695.4014138,688.6681717,668.4299537,620.2627951,564.425949
488,5,2005,12,27,8284.98002,8288.233394,8296.997946,8609.044106,9427.900834,10759.06402,11623.01948,11588.49723,11601.70879,10551.40572,9370.804502,8723.597748,8155.742807,7677.180461,7676.841521,7740.222409,8581.944684,9860.150329,10816.16184,11305.04401,11623.61976,10954.2541,9873.376376,9162.76735
489,6,2005,12,27,171823.1538,170460.1892,170848.2657,171877.0049,178555.1056,196694.0811,214961.0937,221366.863,224971.4725,216871.2748,206411.6221,203267.6723,196457.0502,191154.775,190269.5946,189739.1307,194594.449,206338.5965,215828.5473,220582.9981,224041.4807,216580.7881,202511.1425,191856.7375
490,7,2005,12,27,175797.4831,174076.5891,174184.8132,175112.0362,182299.4577,199453.1527,217923.718,225607.6901,229712.3744,222888.3785,212574.5598,209293.0173,202653.5555,197141.0234,196023.456,195556.9018,200295.172,211408.252,220891.0921,224861.5262,228282.4102,221148.8381,206634.8242,195605.9388
491,8,2005,12,27,3804.448063,3736.751512,3716.041405,3744.75829,4017.456192,4451.324576,4731.674358,4801.477739,4746.297163,4605.239186,4425.695174,4307.584363,4168.655905,3978.666159,3925.12532,3941.498612,4251.092137,4641.265895,4957.343766,5144.16486,5116.721465,4909.381139,4530.94948,4188.943903
492,9,2005,12,27,70847.51805,71171.13596,71333.285,70886.81615,70277.79068,65737.51596,59164.77907,55541.19143,53915.46149,59902.34911,62273.27421,63342.97525,64950.66332,65704.46439,65555.38338,66314.15522,65930.03478,64188.4008,61634.23276,60366.00539,60181.35513,63924.2117,66379.95313,65859.79127
493,10,2005,12,27,24066.47023,23724.51584,24705.42333,24434.15744,24020.46552,26251.1685,30497.96672,32638.90722,31503.05602,29944.838,28634.36164,28530.54686,29084.69146,28743.60976,27561.78949,27445.96245,27588.69079,31378.24702,33644.95835,33264.20703,34005.92378,33666.30509,31463.93816,31103.1778
494,11,2005,12,27,90933.99849,88982.05396,90094.86519,91411.60247,93633.96378,103913.7099,120305.0889,126994.5311,125244.427,123338.7296,118487.1391,113560.5345,108258.4899,105429.7231,105274.3823,105722.9719,110216.9216,121882.6724,130116.272,132710.4684,138046.3362,135285.7486,125759.3406,117228.7506
495,12,2005,12,27,115354.5975,111084.4698,113712.3553,114898.5161,116808.9948,129571.4922,149360.749,154228.0444,148778.3643,147411.3412,141608.8068,136689.9326,130265.0399,126304.8052,126395.8311,127589.1055,136351.5612,155836.2059,168404.2919,171550.0064,177069.5463,171917.0061,159670.8627,147664.8771
496,13,2005,12,27,20745.7162,20553.87532,20474.48659,20706.42262,21029.42235,23137.65233,25647.46863,27037.08912,27708.44273,26577.85114,25474.52877,24533.72844,23849.89068,22683.10241,22192.2056,21867.50489,22426.96124,23819.61455,25966.23106,26697.83061,27072.47269,26784.24455,25114.93769,23878.61062
497,14,2005,12,27,21233.69042,21137.13727,22086.90717,22748.32142,23888.05308,26161.79971,27959.46732,29758.79674,28064.45654,26493.51134,24015.60046,22406.59487,20728.17019,18751.40706,18641.28894,18808.40923,20104.89044,24741.13466,28384.19768,29147.18845,31070.87276,30963.62072,29677.60709,27185.52721
498,15,2005,12,27,65112.6721,64117.97597,65846.35882,66585.3361,68056.91893,71036.05529,77298.58691,80845.76704,81410.14767,77058.18105,71059.77516,66995.83218,63288.1494,58980.85693,58151.9062,57812.83761,59105.43187,65173.4488,72739.18262,74786.75497,78551.38888,79042.28974,75917.15965,71198.54361
499,16,2005,12,27,30915.14035,30346.0374,30731.81405,32259.83061,33725.36316,36071.24911,38861.75677,40332.71989,40266.32364,37554.88987,33166.44987,31141.90064,28436.94827,27769.71617,27552.02704,28314.30831,30037.63909,33733.9547,36741.72332,38541.97326,40767.49196,40624.60306,38019.24197,36763.61182
500,17,2005,12,27,32066.50714,31528.40844,32388.70133,32875.44625,34113.71462,37257.89401,40981.35559,42379.61764,41281.16824,38823.18043,35278.03618,33942.14511,31802.41291,30343.61362,30044.02637,30354.37968,31701.50593,35425.9636,39233.11198,40630.26868,42901.04826,42454.78074,40828.68446,38490.85754
501,18,2005,12,27,231414.94,229870.7804,230920.5215,241569.5934,255366.8945,283982.5569,303478.6762,305382.718,309477.3421,283832.9071,249512.7764,236097.4586,217307.6314,208791.8288,207002.9844,209139.9874,221847.8364,241602.0269,267366.0369,283243.8245,296575.7672,289149.324,268887.5103,259780.9323
502,19,2005,12,27,83379.81892,82698.56846,84391.43939,86520.06752,89812.97355,98494.46241,108848.2449,111451.4993,109316.1702,101201.1523,89834.1948,84685.97183,78428.60535,72381.39861,71490.0549,72018.95446,75800.08747,87079.83655,99855.78026,105046.5523,110043.9183,108537.2066,103142.6669,95527.95102
503,20,2005,12,27,86782.21103,85521.81198,84773.25354,85674.18975,88470.98019,98708.35921,107877.547,111488.0745,111443.1327,107235.9029,102479.44,99756.70235,97104.67758,93767.40137,92263.06999,91944.10283,94575.83473,102008.876,108969.8987,110850.968,112043.8011,110424.6255,103637.6011,97520.374
504,21,2005,12,27,1591084.595,1573522.062,1584999.841,1608600.059,1664415.917,1817956.588,1984873.401,2041741.383,2047368.732,1967543.568,1845059.624,1790564.469,1714305.314,1657612.736,1645801.443,1648797.681,1707273.613,1847182.374,1972963.363,2026740.225,2084264.125,2038997.442,1916217.278,1813418.169
505,1,2005,12,28,21758.67603,21440.51716,21680.87662,21194.80099,21834.50902,23806.62822,26209.61117,26174.52346,25276.87703,23265.17596,21467.99911,19331.70651,17371.10157,16084.42387,14886.69724,14830.84472,15859.45782,18245.41882,19385.81547,19856.02802,19871.5113,19365.40195,17675.51457,16036.96097
506,2,2005,12,28,174344.319,170943.3455,173097.8419,172498.3738,175493.3891,187801.1497,205698.0194,211429.485,209731.7001,207528.3923,199284.0858,193863.1094,185912.1,179826.9244,174365.4432,173469.5089,177842.4137,190595.9356,194001.0972,193238.1774,193804.4403,183787.0979,169775.7153,155773.8823
507,3,2005,12,28,189167.5228,184737.7141,186590.6995,186056.3854,188760.3594,201570.8801,221017.2625,227195.5505,225915.6109,223602.3041,215318.4014,209574.5866,201073.0049,194153.8071,187851.5989,186968.0081,191134.2825,205047.6421,208607.9257,208235.7301,208943.4615,197833.2459,183233.6187,168266.4439
508,4,2005,12,28,543.063635,519.0940473,531.8146404,515.9918299,516.2131502,554.5352731,627.6573696,644.4497576,635.1329978,623.6325305,597.3819376,572.1319276,548.8775773,515.2621473,489.1538684,490.7459684,536.8062586,615.3071952,649.3551345,651.6325724,637.8919572,619.6181838,557.4731502,490.63198
509,5,2005,12,28,8748.360938,8704.644933,8991.772027,9013.456481,9386.321132,10185.17379,11196.10034,11352.00574,10878.13582,10398.26335,9297.133518,8742.210723,8059.471988,7639.353936,7141.786894,7145.679924,7782.478767,9336.513665,9950.827796,9956.797573,9905.896626,9151.729333,7956.002462,6874.740064
510,6,2005,12,28,183931.5178,180125.7972,181149.0313,180753.7684,184000.6923,197312.3408,217092.2369,222425.9256,220085.6186,217428.8503,208823.6118,203350.0325,194272.4986,187659.9896,180925.2762,180241.501,185233.4448,199950.7818,203980.6429,203825.6307,204302.6658,192994.5127,178071.1123,162911.4558
511,7,2005,12,28,186788.7149,183487.7326,185751.5143,185251.8922,188409.4793,201499.5712,221327.9931,227407.1721,226075.4419,223472.397,214925.4226,209169.6239,200694.7184,193554.4796,187084.8717,186524.1499,191582.4086,205028.6568,209045.1917,208449.8908,209286.3526,198354.164,183310.1055,168330.0007
512,8,2005,12,28,3979.970256,3820.950348,3952.011512,3834.898798,3960.94385,4344.263971,4700.514921,4753.201954,4573.389675,4508.517922,4328.363469,4107.49037,3830.867747,3562.537547,3440.130169,3466.595768,3757.218357,4281.388661,4474.512324,4484.009803,4381.805757,4171.183808,3759.060813,3335.310794
513,9,2005,12,28,68706.09305,68770.52327,68182.91959,67765.80133,66700.85661,58573.76836,48263.78752,48162.79672,51025.60492,54712.81034,56701.73152,59072.90709,59894.30974,61200.46704,62222.57712,62931.92386,63772.87026,63339.78357,62808.01817,63452.98566,66706.31065,70649.42398,71987.2094,72398.02062
514,10,2005,12,28,28956.0756,28067.38718,26688.37282,26291.98504,26336.14634,28333.061,29667.17298,31029.29492,31275.70012,29530.36641,28412.95287,27174.73689,26777.85083,24988.97999,24504.26994,24222.34969,25407.99746,28321.93722,29839.79659,30296.032,29444.21185,28224.17841,26051.13706,22902.63386
515,11,2005,12,28,110801.3258,109562.215,108724.1434,109216.5741,111015.6905,118727.2747,131547.9019,131503.0931,127288.9738,122754.221,115443.7178,106950.8243,100158.9195,97590.45729,96020.1888,95628.48584,99296.81847,110209.1139,115645.8165,115850.756,114528.1779,108154.2439,98507.74597,87396.71456
516,12,2005,12,28,139662.9748,136642.39,136038.2454,135911.5185,136702.5932,146747.8971,162673.1638,159660.6331,150112.3396,144668.2843,134919.9851,125681.8144,117373.7107,113569.2582,111943.1735,112221.5573,120771.562,139107.7058,147551.4323,148643.973,146677.5399,138168.5173,125904.8529,109276.8584
517,13,2005,12,28,23034.8631,22157.20408,22332.75657,21843.16475,22063.26594,23638.9933,26157.38047,27089.64744,26291.33609,25803.40894,24924.73433,23548.75482,22282.8977,21112.39366,19602.50728,19486.37666,20436.10579,22183.41024,22925.1657,23104.39726,22941.29177,22791.176,21507.51906,19193.2196
518,14,2005,12,28,26460.36917,25796.68241,25779.21053,26704.87996,26527.18744,26344.00306,28620.89111,28606.93967,26510.96447,24254.11498,21943.78552,19515.87738,17982.14258,16737.82203,16323.68599,16441.87866,17422.12343,20532.67686,22178.12508,22487.3238,22559.16455,22057.94698,20333.16449,17892.47788
519,15,2005,12,28,71326.12089,70633.69148,70319.33627,70286.8249,71787.63414,74137.82402,79649.89268,80540.34878,79144.87123,73552.26056,67903.07875,60654.06682,55250.94864,53195.91592,51265.18852,51006.60507,53181.47179,56444.28524,58851.03691,59792.55909,60774.58539,61633.21144,59962.00239,55178.22742
520,16,2005,12,28,35822.08534,35764.20949,36329.27775,36394.29667,37056.25871,37608.0571,40142.65392,40295.28838,39208.18103,37348.72237,32822.28136,28967.96681,27256.52147,24710.5044,23719.00941,23512.03543,24538.64966,27750.39997,29555.42865,29698.49229,28934.99214,27882.85574,26271.44723,23672.55507
521,17,2005,12,28,37540.39064,36983.56403,37007.04187,37751.1655,37669.5036,39152.09358,42931.63231,42053.68374,39749.82952,37493.17378,34203.16347,31012.02408,29005.18902,28358.96362,27676.82625,27752.69334,28434.5583,30946.50943,32354.08937,32937.38783,33331.48268,32507.27913,30597.75998,27962.90394
522,18,2005,12,28,253206.7359,249116.3967,255910.8206,253970.1224,263073.3547,279239.4464,298446.125,299862.0404,292981.4031,282137.5398,248885.2337,228517.1915,212292.8142,196377.756,186716.9813,186403.0609,194360.4055,216331.5475,228798.7365,232208.2207,233274.9754,223088.7557,204334.5656,182325.3735
523,19,2005,12,28,95211.60926,94506.84516,93473.33086,95208.53066,97276.63392,103330.2778,112881.8591,111158.3003,106732.8816,98155.80381,87646.57998,76792.74558,69756.65272,66477.84265,61844.6865,62111.34488,65785.09062,74609.77026,79906.14059,81640.29397,82814.42473,81597.73004,76581.54036,68017.45294
524,20,2005,12,28,93683.79666,90058.4936,91756.18402,89551.60055,90978.43255,98659.6468,109573.1212,112337.5167,109138.1062,107498.5963,102831.8456,97672.27346,93725.19925,89100.11566,85075.55694,84831.12233,88527.32305,96929.35231,99492.58762,99690.98366,99437.32017,97200.77382,90435.53527,81684.16319
525,21,2005,12,28,1753674.285,1721839.498,1734287.202,1730015.933,1759549.265,1861566.886,2018424.978,2043681.997,2002631.799,1948736.836,1830681.29,1734271.875,1643519.897,1576417.354,1523099.309,1519686.668,1575663.687,1719808.037,1780001.643,1788501.503,1792558.404,1720232.947,1596812.982,1449920.027
526,1,2005,12,29,15385.04821,14951.03886,14679.51549,14895.45405,15460.41529,16956.74878,19609.47334,20371.2094,19993.60526,19742.60013,18948.92179,17433.78939,16804.3419,17006.42901,16656.86304,16711.03395,17744.56157,19986.47284,20752.55948,21372.41884,21825.93725,20829.65352,19361.21615,17996.79184
527,2,2005,12,29,150592.7549,147201.263,147121.6977,146007.4641,149751.0956,159637.6496,174601.9217,184960.6859,186806.678,187277.152,186555.9205,184003.0822,181759.0812,177777.7253,176561.2245,176430.7044,179418.7274,190131.8122,192212.1313,193409.5033,192395.907,185028.1715,173838.157,161953.5695
528,3,2005,12,29,163012.6209,159528.1548,159363.6929,158350.1712,162214.744,172947.0121,188330.3029,199613.6381,201731.5157,202226.0649,201403.399,198488.9289,195963.3884,191923.9211,190207.1996,190071.0244,193590.5032,205450.9319,207515.489,208931.8345,207806.1884,199801.7235,187899.9722,175692.9392
529,4,2005,12,29,479.8686602,461.667494,458.2587663,454.0076601,464.9460506,503.8593089,549.0375604,576.6465962,584.571044,586.3650847,578.3325502,554.5820729,547.0962557,534.0555889,528.6650321,530.5994054,568.1783975,642.3541936,667.3369831,672.5568339,665.6653396,643.0636333,589.8179064,529.8366768
530,5,2005,12,29,6504.693189,6239.560928,6146.703433,6149.125353,6542.180775,7228.387092,8567.485511,8799.371094,8486.419679,8356.144743,8114.427048,7723.923881,7505.241822,7306.551993,7228.811787,7243.443361,7858.726586,9093.964747,9689.42663,9785.106381,9724.554819,9226.80116,8325.436062,7506.405037
531,6,2005,12,29,158140.0426,154646.2335,154151.5252,153099.6507,156786.1062,167471.4277,182864.0945,193352.9029,194878.5522,194946.6449,193892.9217,191172.7643,188559.8039,184482.409,183122.9178,183468.4745,187489.7026,199095.4273,201726.1761,203231.5783,202155.5285,194946.6738,182712.2305,170057.6875
532,7,2005,12,29,162589.709,158975.0686,158912.6574,157981.913,161689.7682,171856.3751,188203.8222,199424.2668,201427.5606,201626.346,200911.6177,198291.1735,195842.5108,191759.4702,190110.6997,190253.5929,193439.4742,204896.6679,207390.4143,208110.4563,207373.2516,199721.0896,187946.4827,175459.2595
533,8,2005,12,29,3165.657125,3088.78035,3097.175637,3087.300536,3280.442806,3563.203287,3837.025186,4026.116002,3997.302161,4028.009615,3977.485359,3854.710995,3772.014364,3692.908532,3670.66553,3698.084081,4034.72964,4510.61503,4659.090583,4725.724411,4640.721314,4453.146673,4067.832168,3744.649272
534,9,2005,12,29,73142.6899,73394.75881,73372.82043,73366.11812,73064.43255,70029.96247,65917.86733,64168.13264,63909.62655,64639.46172,65393.21751,66466.58092,66848.0023,67341.33959,67816.55909,68553.09392,68289.742,66588.44419,65807.03626,66176.1763,67827.66313,70516.98634,71613.31806,72047.63166
535,10,2005,12,29,20274.2816,20664.45177,21417.02631,21138.32913,21634.438,23634.88672,26101.31592,28151.01909,28301.74749,28534.95689,27111.67269,26361.48768,26148.62336,27099.43945,26584.97746,27855.28728,28144.11126,30309.19664,31892.80531,31952.11576,31555.07005,29368.37834,26789.4546,23770.84897
536,11,2005,12,29,80731.11256,78789.58143,80358.92502,80827.482,84909.1137,90661.16939,103504.6637,110461.3898,110133.9455,109341.5224,106239.4743,102075.4651,99054.07769,98303.847,97537.7011,98705.98588,101445.078,111515.3235,116083.501,116379.1253,115920.0734,111413.2052,103350.405,93782.65952
537,12,2005,12,29,101177.0012,98047.10644,99732.59498,99578.399,104101.7682,111579.5801,127346.4955,132748.0712,129092.9278,128305.978,124037.5745,119613.5854,116647.13,114853.9541,113785.5227,116215.5784,122827.6006,140938.2436,147831.5323,148905.2845,148819.332,142896.5878,131379.9717,116696.4701
538,13,2005,12,29,18421.11092,17704.76856,17406.29458,17291.4581,17754.2509,19202.0774,21328.87874,23080.53139,23137.57954,23205.72881,23004.77435,21854.80888,21472.27652,21574.89225,21075.58219,21107.17034,21987.88007,23603.17784,24158.15031,24761.90813,24839.76485,24095.70344,23036.76933,21178.89553
539,14,2005,12,29,17019.276,16624.4241,16719.81479,16536.26805,18047.49178,19743.86552,21258.46128,21033.00236,20581.60412,19972.03153,19680.96913,18945.92966,18146.99457,17798.21616,17691.43007,18002.31267,18852.9539,21534.06292,22539.4189,23543.56925,23790.54639,23544.29743,23363.23855,21081.57601
